%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692748575095836639,2502,1692748575095836639,,0.02517963653948241
1692748575100607395,2503,1692748575100607395,,0.005044638440483747
1692748575105743169,2504,1692748575105743169,,0.0063011676414969145
1692748575110590696,2505,1692748575110590696,,0.01470625122731829
1692748575115786075,2506,1692748575115786075,,0.051329261839682526
1692748575121998310,2507,1692748575121998310,,0.011403463608755991
1692748575125632047,2508,1692748575125632047,,0.2796678171826098
1692748575130536079,2509,1692748575130536079,,0.08825790097810376
1692748575135719060,2510,1692748575135719060,,0.020604883807359278
1692748575140593767,2511,1692748575140593767,,0.012540233963078063
1692748575145787954,2512,1692748575145787954,,0.25614326203555715
1692748575150651693,2513,1692748575150651693,,0.06098736246817593
1692748575155756711,2514,1692748575155756711,,0.17980043097795345
1692748575160661697,2515,1692748575160661697,,0.14168462164992862
1692748575165801763,2516,1692748575165801763,,0.10834222144252939
1692748575170914888,2517,1692748575170914888,,0.1283781895217709
1692748575175768852,2518,1692748575175768852,,0.06805952572179502
1692748575181210279,2519,1692748575181210279,,0.7977249505076309
1692748575186901569,2520,1692748575186901569,,0.28261786578852266
1692748575190803527,2521,1692748575190803527,,0.05874920672160735
1692748575196207761,2522,1692748575196207761,,0.03957304347719995
1692748575200889825,2523,1692748575200889825,,1.7627853117322292
1692748575206046581,2524,1692748575206046581,,0.38099559230763796
1692748575210864067,2525,1692748575210864067,,0.29247973190340226
1692748575215594053,2526,1692748575215594053,,0.06375317894515882
1692748575220901966,2527,1692748575220901966,,0.8912550549687752
1692748575225662946,2528,1692748575225662946,,0.6301484635485766
1692748575230595111,2529,1692748575230595111,,0.2831436376966563
1692748575236021995,2530,1692748575236021995,,0.578065345357607
1692748575240870952,2531,1692748575240870952,,0.39171495334940465
1692748575245927095,2532,1692748575245927095,,0.32082943799047003
1692748575250740766,2533,1692748575250740766,,0.23421802953046117
1692748575256007194,2534,1692748575256007194,,0.06029253528846437
1692748575260678768,2535,1692748575260678768,,0.08198186253080024
1692748575265899658,2536,1692748575265899658,,0.15422441289564418
1692748575270694494,2537,1692748575270694494,,0.12391826242123898
1692748575275898218,2538,1692748575275898218,,0.15517293744968805
1692748575280701637,2539,1692748575280701637,,0.05206464756590824
1692748575285920858,2540,1692748575285920858,,0.053746188976489966
1692748575290959358,2541,1692748575290959358,,0.09475321042521781
1692748575296113967,2542,1692748575296113967,,0.04457635729696266
1692748575300991296,2543,1692748575300991296,,0.011382696368817006
1692748575305773496,2544,1692748575305773496,,0.14548455936633764
1692748575310690402,2545,1692748575310690402,,0.08336229872552486
1692748575315927505,2546,1692748575315927505,,0.08991010614440742
1692748575320735692,2547,1692748575320735692,,0.15945431244496275
1692748575326319932,2548,1692748575326319932,,0.09628547493430936
1692748575330768108,2549,1692748575330768108,,0.7091406715842071
1692748575335965871,2550,1692748575335965871,,0.2137168341965352
1692748575340783119,2551,1692748575340783119,,0.13171158894129373
1692748575345972061,2552,1692748575345972061,,0.061884899704997894
1692748575350787639,2553,1692748575350787639,,0.18725105509774248
1692748575355981349,2554,1692748575355981349,,0.03752806882755687
1692748575360878229,2555,1692748575360878229,,0.26526856552650674
1692748575365680217,2556,1692748575365680217,,0.20693879860401385
1692748575371103286,2557,1692748575371103286,,0.04986974272761239
1692748575375924110,2558,1692748575375924110,,0.3832600331105095
1692748575380741596,2559,1692748575380741596,,0.2801530139153022
1692748575385893821,2560,1692748575385893821,,0.12245004978717976
1692748575391759634,2561,1692748575391759634,,0.038747861223754836
1692748575395963430,2562,1692748575395963430,,0.03027345086658368
1692748575400784730,2563,1692748575400784730,,0.16041722419927137
1692748575405947446,2564,1692748575405947446,,0.09070955645015641
1692748575410767555,2565,1692748575410767555,,0.018242086383815893
1692748575415979623,2566,1692748575415979623,,0.0163453466242871
1692748575420769691,2567,1692748575420769691,,0.03757684712876431
1692748575425590276,2568,1692748575425590276,,0.08730943742758349
1692748575430991888,2569,1692748575430991888,,0.03307085837925418
1692748575435720443,2570,1692748575435720443,,0.016786910471721345
1692748575440626144,2571,1692748575440626144,,0.007763780830839174
1692748575445837736,2572,1692748575445837736,,0.27727273553801485
1692748575450728893,2573,1692748575450728893,,0.32402534370284597
1692748575455781936,2574,1692748575455781936,,0.06615154182871068
1692748575460829257,2575,1692748575460829257,,0.06657292276737116
1692748575465893745,2576,1692748575465893745,,0.024142055291237367
1692748575470788002,2577,1692748575470788002,,0.03432910758115054
1692748575475899696,2578,1692748575475899696,,0.02244683052807219
1692748575480708837,2579,1692748575480708837,,0.03894983363979576
